State,YearMonth,UnemploymentRate
IN,199903,3.1
IN,199904,2.6
IN,199905,2.7
IN,199906,3.0
IN,199907,2.8
IN,199908,2.8
IN,199909,2.7
IN,199910,2.7
IN,199911,2.9
IN,199912,2.8
IN,199913,2.9
IN,200001,3.5
IN,200002,3.7
IN,200003,3.6
IN,200004,2.9
IN,200005,3.0
IN,200006,3.2
IN,200007,3.1
IN,200008,2.9
IN,200009,2.3
IN,200010,2.3
IN,200011,2.7
IN,200012,2.9
IN,200013,3.0
IN,200101,4.1
IN,200102,4.0
IN,200103,4.2
IN,200104,3.6
IN,200105,3.6
IN,200106,4.1
IN,200107,4.1
IN,200108,4.2
IN,200109,3.9
IN,200110,4.5
IN,200111,4.9
IN,200112,5.0
IN,200113,4.2
IN,200201,6.0
IN,200202,6.0
IN,200203,5.8
IN,200204,5.2
IN,200205,5.0
IN,200206,5.2
IN,200207,5.0
IN,200208,4.9
IN,200209,4.4
IN,200210,4.5
IN,200211,4.8
IN,200212,4.7
IN,200213,5.1
IN,200301,5.5
IN,200302,5.6
IN,200303,5.4
IN,200304,5.0
IN,200305,4.9
IN,200306,5.3
IN,200307,5.5
IN,200308,5.3
IN,200309,4.9
IN,200310,4.9
IN,200311,5.1
IN,200312,5.0
IN,200313,5.2
IN,200401,6.0
IN,200402,6.1
IN,200403,6.1
IN,200404,5.1
IN,200405,5.1
IN,200406,5.4
IN,200407,5.4
IN,200408,5.2
IN,200409,4.9
IN,200410,5.1
IN,200411,5.3
IN,200412,5.3
IN,200413,5.4
IN,200501,6.2
IN,200502,6.4
IN,200503,6.0
IN,200504,5.2
IN,200505,5.0
IN,200506,5.4
IN,200507,5.4
IN,200508,5.2
IN,200509,5.0
IN,200510,5.0
IN,200511,5.2
IN,200512,5.0
IN,200513,5.4
IN,200601,5.4
IN,200602,5.7
IN,200603,5.4
IN,200604,4.8
IN,200605,4.9
IN,200606,5.2
IN,200607,5.4
IN,200608,5.0
IN,200609,4.5
IN,200610,4.4
IN,200611,4.7
IN,200612,4.5
IN,200613,5.0
IN,200701,5.4
IN,200702,5.3
IN,200703,4.9
IN,200704,4.4
IN,200705,4.3
IN,200706,4.6
IN,200707,4.7
IN,200708,4.5
IN,200709,4.2
IN,200710,4.3
IN,200711,4.5
IN,200712,4.6
IN,200713,4.6
IN,200801,5.3
IN,200802,5.4
IN,200803,5.6
IN,200804,4.7
IN,200805,5.3
IN,200806,5.7
IN,200807,6.1
IN,200808,6.0
IN,200809,5.8
IN,200810,6.1
IN,200811,6.9
IN,200812,7.8
IN,200813,5.9
IN,200901,9.8
IN,200902,10.4
IN,200903,10.8
IN,200904,10.0
IN,200905,10.4
IN,200906,10.7
IN,200907,10.5
IN,200908,10.0
IN,200909,9.7
IN,200910,9.9
IN,200911,10.0
IN,200912,10.2
IN,200913,10.2
IN,201001,11.2
IN,201002,11.4
IN,201003,11.2
IN,201004,10.0
IN,201005,9.9
IN,201006,10.0
IN,201007,10.0
IN,201008,9.7
IN,201009,9.2
IN,201010,9.1
IN,201011,9.4
IN,201012,9.0
IN,201013,10.0
IN,201101,9.7
IN,201102,9.6
IN,201103,9.2
IN,201104,8.3
IN,201105,8.6
IN,201106,9.0
IN,201107,9.2
IN,201108,9.0
IN,201109,8.7
IN,201110,8.7
IN,201111,8.6
IN,201112,8.4
IN,201113,8.9
IN,201201,9.0
IN,201202,9.0
IN,201203,8.6
IN,201204,7.6
IN,201205,7.9
IN,201206,8.3
IN,201207,8.5
IN,201208,8.1
IN,201209,7.6
IN,201210,7.7
IN,201211,7.9
IN,201212,8.1
IN,201213,8.2
IN,201301,9.2
IN,201302,8.8
IN,201303,8.3
IN,201304,7.3
IN,201305,7.6
IN,201306,7.9
IN,201307,7.7
IN,201308,7.1
IN,201309,6.7
IN,201310,6.8
IN,201311,6.7
IN,201312,6.1
IN,201313,7.5
IN,201401,6.8
IN,201402,7.0
IN,201403,6.7
IN,201404,5.5
IN,201405,5.9
IN,201406,6.0
IN,201407,6.2
IN,201408,5.7
IN,201409,5.3
IN,201410,5.4
IN,201411,5.6
IN,201412,5.3
IN,201413,5.9
IN,201501,6.1
IN,201502,5.8
IN,201503,5.4
IN,201504,4.3
IN,201505,4.8
IN,201506,4.8
IN,201507,4.9
IN,201508,4.4
IN,201509,4.1
IN,201510,4.3
IN,201511,4.5
IN,201512,4.4
IN,201513,4.8
IN,201601,5.1
IN,201602,5.2
IN,201603,5.1
IN,201604,4.2
IN,201605,4.1
IN,201606,4.5
IN,201607,4.5
IN,201608,4.3
IN,201609,3.9
IN,201610,3.8
IN,201611,3.9
IN,201612,3.8
IN,201613,4.4
IN,201701,4.6
IN,201702,4.4
IN,201703,3.8
IN,201704,2.9
IN,201705,3.2
IN,201706,3.5
IN,201707,3.8
IN,201708,3.6
IN,201709,3.2
IN,201710,3.1
IN,201711,3.2
IN,201712,3.0
IN,201713,3.5
IN,201801,3.9
IN,201802,3.9
IN,201803,3.6
IN,201804,3.0
IN,201805,3.2
IN,201806,3.7
IN,201807,3.7
IN,201808,3.4
IN,201809,2.9
IN,201810,3.3
IN,201811,3.3
IN,201812,3.2
IN,201813,3.4
IN,201901,4.2
IN,201902,4.0
IN,201903,3.8
IN,201904,2.8
IN,201905,3.0
IN,201906,3.4
IN,201907,3.6
IN,201908,3.2
IN,201909,2.8
IN,201910,3.0
IN,201911,3.1
IN,201912,2.9
IN,201913,3.3
IN,202001,3.8
IN,202002,3.7
IN,202003,4.5
IN,202004,16.5
IN,202005,12.8
IN,202006,10.3
IN,202007,9.3
IN,202008,6.8
IN,202009,6.0
IN,202010,5.2
IN,202011,5.0
IN,202012,4.6
IN,202013,7.3
IN,202101,5.2
IN,202102,5.0
IN,202103,4.8
IN,202104,4.0
IN,202105,4.1
IN,202106,4.5
IN,202107,4.1
IN,202108,3.6
IN,202109,3.2
IN,202110,2.9
IN,202111,2.8
IN,202112,2.5
IN,202113,3.9
IN,202201,3.4
IN,202202,3.5
IN,202203,3.3
IN,202204,2.5
IN,202205,2.9
IN,202206,3.3
IN,202207,3.5
IN,202208,3.2
IN,202209,2.6
IN,202210,3.0
IN,202211,3.1
IN,202212,2.7
IN,202213,3.1
IN,202301,3.7
IN,202302,3.8
IN,202303,3.7
IN,202304,2.8
IN,202305,3.4
IN,202306,3.6
IN,202307,3.7
IN,202308,3.6
IN,202309,3.2
IN,202310,3.3
IN,202311,3.4
IN,202312,3.2
IN,202313,3.4
IN,202401,4.1
IN,202402,4.4
IN,202403,4.3
IN,202404,3.6
IN,202405,4.0
IN,202406,4.4
IN,202407,4.9
IN,202408,4.4
IN,202409,4.0
IN,202410,4.0
IN,202411,4.3
IN,202412,4.0
IN,202413,4.2
IN,202501,4.5
IN,202502,4.5
IN,202503,3.4
IA,197601,5.6
IA,197602,5.5
IA,197603,5.1
IA,197604,4.3
IA,197605,3.5
IA,197606,4.1
IA,197607,3.5
IA,197608,3.7
IA,197609,3.6
IA,197610,3.2
IA,197611,3.7
IA,197612,4.3
IA,197613,4.2
IA,197701,4.9
IA,197702,5.1
IA,197703,4.7
IA,197704,3.9
IA,197705,3.4
IA,197706,4.1
IA,197707,3.6
IA,197708,4.2
IA,197709,3.5
IA,197710,3.3
IA,197711,3.6
IA,197712,3.9
IA,197713,4.0
IA,197801,4.8
IA,197802,5.0
IA,197803,4.7
IA,197804,4.0
IA,197805,3.2
IA,197806,3.6
IA,197807,3.4
IA,197808,3.4
IA,197809,3.4
IA,197810,3.1
IA,197811,3.7
IA,197812,4.4
IA,197813,3.9
IA,197901,4.7
IA,197902,4.8
IA,197903,4.6
IA,197904,4.3
IA,197905,3.5
IA,197906,4.1
IA,197907,3.6
IA,197908,4.1
IA,197909,3.9
IA,197910,3.6
IA,197911,4.1
IA,197912,4.6
IA,197913,4.2
IA,198001,5.3
IA,198002,5.5
IA,198003,5.1
IA,198004,5.4
IA,198005,5.8
IA,198006,6.7
IA,198007,6.4
IA,198008,7.0
IA,198009,6.3
IA,198010,5.8
IA,198011,5.9
IA,198012,6.0
IA,198013,5.9
IA,198101,7.1
IA,198102,7.1
IA,198103,6.6
IA,198104,6.1
IA,198105,5.8
IA,198106,6.3
IA,198107,5.6
IA,198108,6.1
IA,198109,6.3
IA,198110,6.2
IA,198111,6.9
IA,198112,7.7
IA,198113,6.5
IA,198201,8.8
IA,198202,8.8
IA,198203,8.9
IA,198204,8.5
IA,198205,7.7
IA,198206,8.4
IA,198207,7.8
IA,198208,7.9
IA,198209,8.0
IA,198210,8.0
IA,198211,8.7
IA,198212,9.3
IA,198213,8.4
IA,198301,10.4
IA,198302,10.1
IA,198303,9.7
IA,198304,9.1
IA,198305,8.1
IA,198306,8.1
IA,198307,7.0
IA,198308,7.9
IA,198309,6.9
IA,198310,6.6
IA,198311,6.8
IA,198312,7.2
IA,198313,8.2
IA,198401,8.0
IA,198402,8.0
IA,198403,7.6
IA,198404,7.3
IA,198405,6.4
IA,198406,6.5
IA,198407,6.0
IA,198408,6.5
IA,198409,6.5
IA,198410,6.3
IA,198411,6.7
IA,198412,7.3
IA,198413,6.9
IA,198501,8.6
IA,198502,8.5
IA,198503,8.1
IA,198504,7.7
IA,198505,6.9
IA,198506,7.2
IA,198507,6.8
IA,198508,6.8
IA,198509,7.1
IA,198510,6.9
IA,198511,7.1
IA,198512,7.3
IA,198513,7.4
IA,198601,8.0
IA,198602,8.3
IA,198603,8.0
IA,198604,7.2
IA,198605,6.7
IA,198606,6.8
IA,198607,6.1
IA,198608,6.3
IA,198609,6.3
IA,198610,5.7
IA,198611,6.0
IA,198612,6.2
IA,198613,6.8
IA,198701,7.1
IA,198702,6.8
IA,198703,6.5
IA,198704,5.7
IA,198705,5.3
IA,198706,5.6
IA,198707,5.0
IA,198708,5.2
IA,198709,5.3
IA,198710,4.9
IA,198711,5.1
IA,198712,5.0
IA,198713,5.6
IA,198801,5.8
IA,198802,5.6
IA,198803,5.3
IA,198804,4.7
IA,198805,4.5
IA,198806,4.6
IA,198807,4.1
IA,198808,4.4
IA,198809,4.3
IA,198810,4.0
IA,198811,4.3
IA,198812,4.5
IA,198813,4.7
IA,198901,5.3
IA,198902,4.9
IA,198903,4.5
IA,198904,4.3
IA,198905,3.9
IA,198906,4.2
IA,198907,3.8
IA,198908,4.3
IA,198909,4.2
IA,198910,4.0
IA,198911,4.3
IA,198912,4.4
IA,198913,4.4
IA,199001,5.2
IA,199002,5.0
IA,199003,4.8
IA,199004,4.5
IA,199005,4.0
IA,199006,4.0
IA,199007,3.8
IA,199008,4.2
IA,199009,4.2
IA,199010,4.0
IA,199011,4.4
IA,199012,4.8
IA,199013,4.4
IA,199101,5.7
IA,199102,5.8
IA,199103,5.5
IA,199104,4.6
IA,199105,4.5
IA,199106,4.6
IA,199107,4.0
IA,199108,4.3
IA,199109,4.2
IA,199110,4.0
IA,199111,4.3
IA,199112,4.8
IA,199113,4.7
IA,199201,5.8
IA,199202,5.4
IA,199203,5.1
IA,199204,4.4
IA,199205,4.2
IA,199206,4.6
IA,199207,4.0
IA,199208,4.1
IA,199209,4.1
IA,199210,3.8
IA,199211,4.0
IA,199212,4.5
IA,199213,4.5
IA,199301,5.3
IA,199302,5.0
IA,199303,4.8
IA,199304,4.3
IA,199305,3.8
IA,199306,4.1
IA,199307,4.0
IA,199308,3.7
IA,199309,3.6
IA,199310,3.5
IA,199311,3.5
IA,199312,3.9
IA,199313,4.1
IA,199401,5.0
IA,199402,4.7
IA,199403,4.4
IA,199404,3.6
IA,199405,3.1
IA,199406,3.4
IA,199407,3.0
IA,199408,3.3
IA,199409,3.2
IA,199410,3.1
IA,199411,3.1
IA,199412,3.5
IA,199413,3.6
IA,199501,4.5
IA,199502,4.0
IA,199503,3.8
IA,199504,3.7
IA,199505,3.3
IA,199506,3.5
IA,199507,3.1
IA,199508,3.3
IA,199509,3.2
IA,199510,3.0
IA,199511,3.2
IA,199512,3.6
IA,199513,3.5
IA,199601,4.5
IA,199602,4.3
IA,199603,4.1
IA,199604,3.7
IA,199605,3.4
IA,199606,3.4
IA,199607,3.3
IA,199608,3.2
IA,199609,3.2
IA,199610,3.1
IA,199611,3.3
IA,199612,3.6
IA,199613,3.6
IA,199701,4.5
IA,199702,4.1
IA,199703,3.8
IA,199704,3.2
IA,199705,2.7
IA,199706,3.1
IA,199707,2.6
IA,199708,2.8
IA,199709,2.8
IA,199710,2.5
IA,199711,2.6
IA,199712,3.1
IA,199713,3.1
IA,199801,3.8
IA,199802,3.3
IA,199803,3.4
IA,199804,2.7
IA,199805,2.4
IA,199806,2.8
IA,199807,2.5
IA,199808,2.7
IA,199809,2.6
IA,199810,2.5
IA,199811,2.6
IA,199812,2.9
IA,199813,2.9
IA,199901,3.8
IA,199902,3.2
IA,199903,3.0
IA,199904,2.6
IA,199905,2.3
IA,199906,2.7
IA,199907,2.6
IA,199908,2.6
IA,199909,2.4
IA,199910,2.0
IA,199911,2.1
IA,199912,2.5
IA,199913,2.7
IA,200001,3.5
IA,200002,3.2
IA,200003,2.9
IA,200004,2.4
IA,200005,2.4
IA,200006,2.5
IA,200007,2.3
IA,200008,2.6
IA,200009,2.5
IA,200010,2.4
IA,200011,2.6
IA,200012,2.9
IA,200013,2.7
IA,200101,4.0
IA,200102,3.7
IA,200103,3.8
IA,200104,3.2
IA,200105,2.8
IA,200106,3.2
IA,200107,2.9
IA,200108,3.1
IA,200109,3.1
IA,200110,3.1
IA,200111,3.5
IA,200112,3.9
IA,200113,3.3
IA,200201,4.9
IA,200202,4.5
IA,200203,4.6
IA,200204,4.0
IA,200205,3.5
IA,200206,4.0
IA,200207,3.8
IA,200208,3.8
IA,200209,3.6
IA,200210,3.5
IA,200211,3.8
IA,200212,4.1
IA,200213,4.0
IA,200301,5.2
IA,200302,4.9
IA,200303,4.8
IA,200304,4.4
IA,200305,4.1
IA,200306,4.7
IA,200307,4.5
IA,200308,4.3
IA,200309,4.2
IA,200310,3.9
IA,200311,4.1
IA,200312,4.4
IA,200313,4.5
IA,200401,5.3
IA,200402,4.9
IA,200403,4.9
IA,200404,4.0
IA,200405,4.1
IA,200406,4.6
IA,200407,4.4
IA,200408,4.4
IA,200409,4.3
IA,200410,4.2
IA,200411,4.3
IA,200412,4.6
IA,200413,4.5
IA,200501,5.5
IA,200502,5.2
IA,200503,4.8
IA,200504,4.0
IA,200505,4.0
IA,200506,4.3
IA,200507,4.1
IA,200508,3.9
IA,200509,3.9
IA,200510,3.7
IA,200511,3.9
IA,200512,4.4
IA,200513,4.3
IA,200601,4.6
IA,200602,4.4
IA,200603,3.9
IA,200604,3.4
IA,200605,3.2
IA,200606,3.6
IA,200607,3.6
IA,200608,3.6
IA,200609,3.4
IA,200610,3.2
IA,200611,3.3
IA,200612,3.8
IA,200613,3.7
IA,200701,4.6
IA,200702,4.4
IA,200703,4.0
IA,200704,3.6
IA,200705,3.3
IA,200706,3.7
IA,200707,3.5
IA,200708,3.5
IA,200709,3.4
IA,200710,3.3
IA,200711,3.3
IA,200712,3.9
IA,200713,3.7
IA,200801,4.5
IA,200802,4.2
IA,200803,4.1
IA,200804,3.6
IA,200805,3.6
IA,200806,4.0
IA,200807,4.1
IA,200808,4.2
IA,200809,3.9
IA,200810,3.9
IA,200811,4.2
IA,200812,5.2
IA,200813,4.1
IA,200901,6.9
IA,200902,6.9
IA,200903,7.1
IA,200904,6.2
IA,200905,6.3
IA,200906,6.8
IA,200907,6.7
IA,200908,6.5
IA,200909,5.9
IA,200910,6.1
IA,200911,5.9
IA,200912,6.6
IA,200913,6.5
IA,201001,7.5
IA,201002,7.2
IA,201003,7.0
IA,201004,5.8
IA,201005,5.6
IA,201006,5.9
IA,201007,5.9
IA,201008,5.9
IA,201009,5.5
IA,201010,5.3
IA,201011,5.5
IA,201012,5.9
IA,201013,6.1
IA,201101,6.9
IA,201102,6.4
IA,201103,6.1
IA,201104,5.2
IA,201105,5.2
IA,201106,5.7
IA,201107,5.6
IA,201108,5.6
IA,201109,5.2
IA,201110,5.0
IA,201111,4.9
IA,201112,5.4
IA,201113,5.6
IA,201201,6.1
IA,201202,5.9
IA,201203,5.4
IA,201204,4.6
IA,201205,4.7
IA,201206,5.1
IA,201207,5.2
IA,201208,5.0
IA,201209,4.4
IA,201210,4.5
IA,201211,4.4
IA,201212,5.0
IA,201213,5.0
IA,201301,6.1
IA,201302,5.5
IA,201303,5.2
IA,201304,4.5
IA,201305,4.4
IA,201306,4.9
IA,201307,4.8
IA,201308,4.6
IA,201309,4.2
IA,201310,4.2
IA,201311,4.1
IA,201312,4.4
IA,201313,4.7
IA,201401,5.4
IA,201402,5.1
IA,201403,4.9
IA,201404,3.9
IA,201405,4.0
IA,201406,4.2
IA,201407,4.4
IA,201408,4.3
IA,201409,3.8
IA,201410,3.6
IA,201411,3.6
IA,201412,4.0
IA,201413,4.3
IA,201501,4.8
IA,201502,4.3
IA,201503,4.1
IA,201504,3.3
IA,201505,3.5
IA,201506,3.7
IA,201507,3.8
IA,201508,3.6
IA,201509,3.3
IA,201510,3.3
IA,201511,3.3
IA,201512,3.7
IA,201513,3.7
IA,201601,4.5
IA,201602,4.1
IA,201603,3.9
IA,201604,3.2
IA,201605,3.3
IA,201606,3.8
IA,201607,3.8
IA,201608,3.7
IA,201609,3.3
IA,201610,3.1
IA,201611,3.0
IA,201612,3.4
IA,201613,3.6
IA,201701,4.4
IA,201702,3.7
IA,201703,3.4
IA,201704,2.8
IA,201705,2.9
IA,201706,3.1
IA,201707,3.2
IA,201708,3.2
IA,201709,2.7
IA,201710,2.4
IA,201711,2.5
IA,201712,2.8
IA,201713,3.1
IA,201801,3.7
IA,201802,3.2
IA,201803,3.0
IA,201804,2.4
IA,201805,2.2
IA,201806,2.6
IA,201807,2.6
IA,201808,2.5
IA,201809,2.1
IA,201810,2.0
IA,201811,2.0
IA,201812,2.6
IA,201813,2.6
IA,201901,3.5
IA,201902,3.0
IA,201903,3.1
IA,201904,2.2
IA,201905,2.4
IA,201906,2.8
IA,201907,2.9
IA,201908,2.7
IA,201909,2.2
IA,201910,2.3
IA,201911,2.3
IA,201912,2.6
IA,201913,2.7
IA,202001,3.4
IA,202002,2.9
IA,202003,3.4
IA,202004,10.7
IA,202005,8.5
IA,202006,7.0
IA,202007,6.0
IA,202008,4.8
IA,202009,4.2
IA,202010,3.5
IA,202011,3.8
IA,202012,4.2
IA,202013,5.2
IA,202101,5.2
IA,202102,4.8
IA,202103,4.5
IA,202104,4.0
IA,202105,4.2
IA,202106,4.6
IA,202107,4.1
IA,202108,3.8
IA,202109,3.0
IA,202110,2.9
IA,202111,2.7
IA,202112,2.7
IA,202113,3.9
IA,202201,3.7
IA,202202,3.0
IA,202203,2.8
IA,202204,2.1
IA,202205,2.4
IA,202206,2.8
IA,202207,3.1
IA,202208,3.2
IA,202209,2.6
IA,202210,2.8
IA,202211,2.8
IA,202212,2.9
IA,202213,2.8
IA,202301,3.7
IA,202302,3.3
IA,202303,3.1
IA,202304,2.3
IA,202305,2.8
IA,202306,3.0
IA,202307,3.1
IA,202308,3.2
IA,202309,2.7
IA,202310,2.8
IA,202311,2.5
IA,202312,2.6
IA,202313,2.9
IA,202401,3.5
IA,202402,3.1
IA,202403,2.8
IA,202404,2.2
IA,202405,2.7
IA,202406,3.1
IA,202407,3.5
IA,202408,3.4
IA,202409,2.9
IA,202410,3.1
IA,202411,3.1
IA,202412,3.0
IA,202413,3.0
IA,202501,4.0
IA,202502,3.8
IA,202503,3.7
KS,197601,4.8
KS,197602,4.7
KS,197603,4.4
KS,197604,4.1
KS,197605,3.7
KS,197606,4.7
KS,197607,4.2
KS,197608,4.3
KS,197609,3.6
KS,197610,3.8
KS,197611,3.7
KS,197612,3.9
KS,197613,4.1
KS,197701,4.6
KS,197702,4.6
KS,197703,4.4
KS,197704,3.8
KS,197705,3.5
KS,197706,4.6
KS,197707,4.0
KS,197708,4.2
KS,197709,3.3
KS,197710,3.4
KS,197711,3.1
KS,197712,3.1
KS,197713,3.9
KS,197801,3.9
KS,197802,3.8
KS,197803,3.5
KS,197804,3.0
KS,197805,2.5
KS,197806,3.3
KS,197807,3.1
KS,197808,3.0
KS,197809,2.5
KS,197810,2.7
KS,197811,2.6
KS,197812,2.8
KS,197813,3.1
KS,197901,3.3
KS,197902,3.3
KS,197903,3.2
KS,197904,2.9
KS,197905,2.5
KS,197906,3.5
KS,197907,3.2
KS,197908,3.4
KS,197909,2.8
KS,197910,2.9
KS,197911,2.8
KS,197912,3.1
KS,197913,3.1
KS,198001,4.0
KS,198002,4.0
KS,198003,4.0
KS,198004,4.1
KS,198005,4.3
KS,198006,5.3
KS,198007,5.0
KS,198008,5.2
KS,198009,4.4
KS,198010,4.5
KS,198011,4.4
KS,198012,4.2
KS,198013,4.5
KS,198101,5.1
KS,198102,4.8
KS,198103,4.5
KS,198104,4.1
KS,198105,3.8
KS,198106,4.5
KS,198107,3.9
KS,198108,4.0
KS,198109,3.9
KS,198110,4.3
KS,198111,4.3
KS,198112,4.5
KS,198113,4.3
KS,198201,5.4
KS,198202,5.7
KS,198203,5.8
KS,198204,5.7
KS,198205,5.8
KS,198206,6.8
KS,198207,6.7
KS,198208,7.0
KS,198209,6.8
KS,198210,6.8
KS,198211,6.9
KS,198212,6.9
KS,198213,6.4
KS,198301,7.5
KS,198302,7.2
KS,198303,6.9
KS,198304,6.2
KS,198305,5.8
KS,198306,6.3
KS,198307,5.5
KS,198308,5.4
KS,198309,5.1
KS,198310,5.1
KS,198311,4.9
KS,198312,4.8
KS,198313,5.9
KS,198401,5.6
KS,198402,5.4
KS,198403,5.3
KS,198404,4.9
KS,198405,4.6
KS,198406,5.0
KS,198407,4.9
KS,198408,5.1
KS,198409,4.6
KS,198410,4.7
KS,198411,4.5
KS,198412,4.5
KS,198413,4.9
KS,198501,5.5
KS,198502,5.4
KS,198503,5.4
KS,198504,5.0
KS,198505,4.8
KS,198506,5.4
KS,198507,5.2
KS,198508,5.2
KS,198509,5.0
KS,198510,5.1
KS,198511,5.0
KS,198512,4.9
KS,198513,5.2
KS,198601,5.6
KS,198602,5.9
KS,198603,5.8
KS,198604,5.2
KS,198605,5.4
KS,198606,5.9
KS,198607,5.5
KS,198608,5.3
KS,198609,5.2
KS,198610,5.1
KS,198611,4.9
KS,198612,4.5
KS,198613,5.4
KS,198701,5.7
KS,198702,5.6
KS,198703,5.3
KS,198704,4.7
KS,198705,4.6
KS,198706,5.1
KS,198707,4.8
KS,198708,4.8
KS,198709,4.4
KS,198710,4.5
KS,198711,4.3
KS,198712,3.9
KS,198713,4.8
KS,198801,4.8
KS,198802,4.8
KS,198803,4.7
KS,198804,4.3
KS,198805,4.5
KS,198806,4.7
KS,198807,4.5
KS,198808,4.6
KS,198809,4.3
KS,198810,4.3
KS,198811,4.3
KS,198812,4.0
KS,198813,4.5
KS,198901,4.9
KS,198902,4.5
KS,198903,4.2
KS,198904,3.9
KS,198905,3.9
KS,198906,4.5
KS,198907,4.1
KS,198908,4.1
KS,198909,4.1
KS,198910,4.0
KS,198911,3.9
KS,198912,3.6
KS,198913,4.2
KS,199001,4.5
KS,199002,4.4
KS,199003,4.2
KS,199004,4.0
KS,199005,3.8
KS,199006,4.2
KS,199007,4.3
KS,199008,4.6
KS,199009,4.4
KS,199010,4.2
KS,199011,4.4
KS,199012,4.2
KS,199013,4.3
KS,199101,5.2
KS,199102,5.2
KS,199103,5.0
KS,199104,4.4
KS,199105,4.5
KS,199106,4.8
KS,199107,4.6
KS,199108,4.4
KS,199109,4.1
KS,199110,4.0
KS,199111,3.9
KS,199112,3.7
KS,199113,4.5
KS,199201,4.7
KS,199202,4.6
KS,199203,4.6
KS,199204,4.3
KS,199205,4.4
KS,199206,5.0
KS,199207,4.7
KS,199208,4.8
KS,199209,4.6
KS,199210,4.3
KS,199211,4.4
KS,199212,4.1
KS,199213,4.5
KS,199301,5.3
KS,199302,5.3
KS,199303,5.2
KS,199304,4.8
KS,199305,5.0
KS,199306,5.4
KS,199307,5.1
KS,199308,4.9
KS,199309,4.7
KS,199310,4.8
KS,199311,4.6
KS,199312,4.3
KS,199313,4.9
KS,199401,5.6
KS,199402,5.2
KS,199403,5.3
KS,199404,4.8
KS,199405,4.4
KS,199406,4.8
KS,199407,4.8
KS,199408,4.8
KS,199409,4.6
KS,199410,4.4
KS,199411,4.4
KS,199412,4.1
KS,199413,4.8
KS,199501,5.3
KS,199502,4.8
KS,199503,4.7
KS,199504,4.5
KS,199505,4.4
KS,199506,4.6
KS,199507,4.7
KS,199508,4.2
KS,199509,4.1
KS,199510,3.7
KS,199511,3.7
KS,199512,3.4
KS,199513,4.3
KS,199601,4.6
KS,199602,4.3
KS,199603,4.5
KS,199604,4.2
KS,199605,4.3
KS,199606,4.4
KS,199607,4.7
KS,199608,4.2
KS,199609,4.1
KS,199610,4.0
KS,199611,4.1
KS,199612,3.7
KS,199613,4.3
KS,199701,4.7
KS,199702,4.3
KS,199703,4.2
KS,199704,3.7
KS,199705,3.7
KS,199706,4.0
KS,199707,3.9
KS,199708,3.7
KS,199709,3.7
KS,199710,3.4
KS,199711,3.3
KS,199712,3.0
KS,199713,3.8
KS,199801,4.1
KS,199802,3.8
KS,199803,3.9
KS,199804,3.4
KS,199805,3.6
KS,199806,4.0
KS,199807,4.2
KS,199808,3.9
KS,199809,3.7
KS,199810,3.6
KS,199811,3.5
KS,199812,3.0
KS,199813,3.7
KS,199901,3.7
KS,199902,3.6
KS,199903,3.5
KS,199904,3.3
KS,199905,3.3
KS,199906,3.7
KS,199907,4.0
KS,199908,3.5
KS,199909,3.4
KS,199910,3.1
KS,199911,3.4
KS,199912,3.1
KS,199913,3.5
KS,200001,4.0
KS,200002,3.8
KS,200003,4.0
KS,200004,3.4
KS,200005,3.6
KS,200006,3.7
KS,200007,4.0
KS,200008,3.9
KS,200009,3.8
KS,200010,3.8
KS,200011,3.7
KS,200012,3.4
KS,200013,3.7
KS,200101,4.5
KS,200102,4.3
KS,200103,4.4
KS,200104,3.8
KS,200105,3.8
KS,200106,4.3
KS,200107,4.4
KS,200108,4.5
KS,200109,4.2
KS,200110,4.4
KS,200111,4.6
KS,200112,4.4
KS,200113,4.3
KS,200201,5.5
KS,200202,5.2
KS,200203,5.4
KS,200204,4.9
KS,200205,4.8
KS,200206,5.3
KS,200207,5.5
KS,200208,5.2
KS,200209,5.0
KS,200210,4.9
KS,200211,5.0
KS,200212,4.7
KS,200213,5.1
KS,200301,5.7
KS,200302,5.4
KS,200303,5.4
KS,200304,5.2
KS,200305,5.3
KS,200306,6.1
KS,200307,6.1
KS,200308,5.8
KS,200309,5.7
KS,200310,5.5
KS,200311,5.5
KS,200312,5.2
KS,200313,5.6
KS,200401,6.1
KS,200402,5.8
KS,200403,5.9
KS,200404,5.3
KS,200405,5.3
KS,200406,5.7
KS,200407,5.8
KS,200408,5.5
KS,200409,5.3
KS,200410,5.2
KS,200411,5.1
KS,200412,4.9
KS,200413,5.5
KS,200501,5.7
KS,200502,5.8
KS,200503,5.5
KS,200504,5.0
KS,200505,5.0
KS,200506,5.2
KS,200507,5.3
KS,200508,4.8
KS,200509,4.8
KS,200510,4.7
KS,200511,4.8
KS,200512,4.2
KS,200513,5.1
KS,200601,4.9
KS,200602,5.0
KS,200603,4.7
KS,200604,4.3
KS,200605,4.1
KS,200606,4.5
KS,200607,4.9
KS,200608,4.5
KS,200609,4.1
KS,200610,4.0
KS,200611,4.0
KS,200612,3.9
KS,200613,4.4
KS,200701,4.7
KS,200702,4.6
KS,200703,4.3
KS,200704,4.0
KS,200705,4.1
KS,200706,4.4
KS,200707,4.6
KS,200708,4.3
KS,200709,4.2
KS,200710,4.0
KS,200711,3.9
KS,200712,4.1
KS,200713,4.3
KS,200801,4.6
KS,200802,4.3
KS,200803,4.4
